Transect,Year,Transect_Area_m2,Year_cons,Transect_number,Site,Month,Season,Human_use_level,Abudefduf_concolor,Abudefduf_declivifrons,Abudefduf_troschelii,Acanthurus_nigricans,Acanthurus_xanthopterus,Alphestes_immaculatus,Aluterus_scriptus,Anisotremus_interruptus,Apogon_pacificus,Apogon_retrosella,Arothron_hispidus,Arothron_meleagris,Balistes_polylepis,Bodianus_diplotaenia,Cantherhines_dumerilii,Canthigaster_punctatissima,Caranx_caballus,Caranx_caninus,Caranx_sexfasciatus,Caranx_vinctus,Cephalopholis_panamensis,Cephalopholis_colonus,Chaetodon_humeralis,Chromis_atrilobata,Cirrhitichthys_oxycephalus,Cirrhitus_rivulatus,Coryphopterus_urospilus,Diodon_holocanthus,Diodon_hystrix,Echidna_nebulosa,Elagatis_bipinnulata,Elacatinus_punticulatus,Epinephelus_analogus,Epinephelus_labriformis,Fistularia_commersonii,Haemulon_flaviguttatum,Haemulon_maculicauda,Haemulon_scudderii,Haemulon_sexfasciatum,Haemulon_steindachneri,Halichoeres_chierchiae,Halichoeres_dispilus,Halichoeres_insularis,Halichoeres_melanotis,Halichoeres_nicholsi,Halichoeres_notospilus,Heteropriacanthus_cruentatus,Hippocampus_ingens,Holacanthus_passer,Hoplopagrus_guentherii,Johnrandallia_nigrirostris,Kyphosus_analogus,Kyphosus_elegans,Kyphosus_vaigiensis,Lutjanus_argentiventris,Lutjanus_guttatus,Lutjanus_inermis,Lutjanus_jordani,Lutjanus_novemfasciatus,Melichthys_niger,Microspathodon_bairdii,Microspathodon_dorsalis,Mugil_curema,Mulloidichthys_dentatus,Myripristis_leiognathus,Novaculichthys_taeniourus,Ophioblennius_steindachneri,Opistognathus_panamensis,Ostracion_meleagris,Oxycirrhites_typus,Oxyporhamphus_micropterus_micropterus,Pareques_viola,Plagiotremus_azaleus,Platybelone_argalus_pterura,Pomacanthus_zonipectus,Prionurus_laticlavius,Pseudobalistes_naufragium,Rypticus_bicolor,Sargocentron_suborbitale,Scarus_compressus,Scarus_ghobban,Scarus_perrico,Scarus_rubroviolaceus,Scorpaena_mystes,Kyphosus_ocyurus,Selar_crumenophthalmus,Serranus_psittacinus,Sphoeroides_annulatus,Sphoeroides_lobatus,Stegastes_acapulcoensis,Stegastes_flavilatus,Stegastes_leucorus,Stegastes_rectifraenum,Sufflamen_verres,Synodus_lacertinus,Thalassoma_lucasanum,Trachinotus_rhodopus,Tylosurus_pacificus,Zanclus_cornutus
2007EneSan_Agustin8,2007,80,2,8,San_Agustin,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0125,0,0,0,0,0,0,0.0125,0,0.0125,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0875,0,0,0,0,0,0,0,0
2007EneSan_Agustin9,2007,80,2,9,San_Agustin,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0.0125,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.1375,0,0,0.0125,0,0,0,0,0
2008DicCacaluta1,2008,80,3,1,Cacaluta,Dec,Warm,MPA,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0.15,0,0,0,0,0,0,0,0,0.0875,0,0,0,0,0.0125,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0.0125,0,0,0,0.0125,0,0,0,0,0,0,0,0,0.1125,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0.0875,0.0875,0,0,0.0125,0,1.0375,0,0,0
2008DicCacaluta2,2008,80,3,2,Cacaluta,Dec,Warm,MPA,0,0,0,0,0,0,0,0,0.0375,0.1875,0,0.0625,0,0.2625,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375,0.025,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0.0125,0,0,0,0,0,0.0125,0,0,0,0,0.125,0,0,0.0875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0.0625,0,0,0.1125,0,1.55,0,0,0
2008DicCacaluta3,2008,80,3,3,Cacaluta,Dec,Warm,MPA,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0.05,0,0.0125,0,0,0,0.1625,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0.2125,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0.0125,0,2.375,0,0,0
2008DicCacaluta4,2008,80,3,4,Cacaluta,Dec,Warm,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0.15,0.1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,0.025,0,0,0,0,3.75,0,0,0
2008DicManzanilla1,2008,80,3,1,Manzanilla,Dec,Warm,Non-protected,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0.0875,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008DicManzanilla2,2008,80,3,2,Manzanilla,Dec,Warm,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825,0,0,0.0125,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0.025,0,0,0
2008DicManzanilla3,2008,80,3,3,Manzanilla,Dec,Warm,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0.5125,0,0,0.0875,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.6625,0,0,0
2008DicManzanilla4,2008,80,3,4,Manzanilla,Dec,Warm,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0.025,0,0,0,0,0,0,0,0,0,0,0,0,1.1375,0,0,0.025,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0.2,0,0,0
2008DicRiscalillo1,2008,80,3,1,Riscalillo,Dec,Warm,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.0875,0,0,0.025,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.05,0,0,0
2008DicRiscalillo2,2008,80,3,2,Riscalillo,Dec,Warm,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7875,0.0875,0,0,0,0,0.225,0,0,0
2008DicRiscalillo3,2008,80,3,3,Riscalillo,Dec,Warm,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0.025,0,0,0.0125,0,0,0,0.0125,0,0,0,0,0,0,0,0,0.2875,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3375,0.075,0,0,0,0,1.1125,0,0,0
2008DicRiscalillo4,2008,80,3,4,Riscalillo,Dec,Warm,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0.075,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4875,0.0375,0,0,0,0,2.125,0,0,0
2008NovEntrega1,2008,80,3,1,Entrega,Nov,Warm,Non-protected,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0.025,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1625,0,0,0,0,0,0,0,0,0.075,0,0,0.0125,0,0,0,0,0,0.025,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0625,0,0,0,0,0,0,0,0
2008NovEntrega2,2008,80,3,2,Entrega,Nov,Warm,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0.0125,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0.0875,0,0,0.025,0,0,0,0,0
2008NovEntrega3,2008,80,3,3,Entrega,Nov,Warm,Non-protected,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425,0.0125,0,0,0,0,0,0,0,0
2008NovEntrega4,2008,80,3,4,Entrega,Nov,Warm,Non-protected,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,1.3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.0125,0,0.125,0,0,0,0,0,0.025,0,0,0.125,0.075,0,0,0,0,0.0125,0,0,0
2008NovEntrega5,2008,80,3,5,Entrega,Nov,Warm,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5375,0,0,0,0,0,0,0,0,0
2008NovEntrega6,2008,80,3,6,Entrega,Nov,Warm,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0.2125,0.0375,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0,0,0,0,0.9125,0,0,0
2008NovIsla_San_Agustin1,2008,80,3,1,Isla_San_Agustin,Nov,Warm,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0.0125,0.0125,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0.025,0,0,0,0.0125,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.025,0,0,0,0,1.5,0,0,0
2008NovIsla_San_Agustin2,2008,80,3,2,Isla_San_Agustin,Nov,Warm,MPA,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0.125,0.175,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0.0125,0,0,0,0,0,0,0,0,0.025,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0.25,0.0125,0,0,0.0125,0,0,0,0,0
2008NovIsla_San_Agustin3,2008,80,3,3,Isla_San_Agustin,Nov,Warm,MPA,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2875,0.0375,0,0.05,0,0,0,0,0,0,0,0,0,0,0.0875,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,1.125,0,0,0
2008NovIsla_San_Agustin4,2008,80,3,4,Isla_San_Agustin,Nov,Warm,MPA,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.0875,0,0,0,0,0,0,0,0,0,2.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,3.125,0,0,0
2008NovMaguey1,2008,80,3,1,Maguey,Nov,Warm,MPA,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0.0125,0,0,0.0375,0,0,0,0.0125,0,0,0,0,0.025,0,0,0,0,0,0,0,0.0125,0.75,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0.0125,0,0,0.0125,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.4375,0,0,0,0,0,0.15,0,0,0
2008NovMaguey2,2008,80,3,2,Maguey,Nov,Warm,MPA,0,0,0.0125,0,0,0,0,0,0,0,0,0.025,0,0.025,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0.0375,0.0125,0,0,0,0,0.0125,0,0,0,0,0,0,0.075,0.0125,0,0,0,0.0125,0,0,0.0125,0,0.0125,0.625,1.875,0,0.0125,0,0,0,0,0,0,0.05,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0.6625,0.025,0,0,0,0,0.375,0,0,0
2008NovMaguey3,2008,80,3,3,Maguey,Nov,Warm,MPA,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0.0375,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0.8125,0.0125,0,0,0,0,2.2,0,0,0
2008NovMaguey4,2008,80,3,4,Maguey,Nov,Warm,MPA,0,0,0,0,0,0,0,0,8.75,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.0125,0,0,0,0,0,0,0,0.025,0.0625,0.0125,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,0,0,0,0.0125,0.0875,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0125,0,0,0,0,0.3875,0,0,0
2008NovMaguey5,2008,80,3,5,Maguey,Nov,Warm,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0.2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0875,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0.3125,0,0,0,0,0,0.1125,0,0,0,0.0125,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5125,0.0125,0,0,0,0,0.375,0,0,0
2008NovMaguey6,2008,80,3,6,Maguey,Nov,Warm,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0.05,0.0625,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7375,0,0,0,0,0,0.525,0,0,0
2008NovMaguey7,2008,80,3,7,Maguey,Nov,Warm,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2375,0,0,0,0.0125,0,2.375,0,0,0
2008NovMontosa1,2008,80,3,1,Montosa,Nov,Warm,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.3375,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0.0125,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.0125,0,0,0,0,0.3125,0,0,0
2008NovMontosa2,2008,80,3,2,Montosa,Nov,Warm,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0.0125,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0
2008NovMontosa3,2008,80,3,3,Montosa,Nov,Warm,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0.025,0,0,0,0,0,0,0,0,0.025,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,3.1,0,0,0
2008NovRiscalillo1,2008,80,3,1,Riscalillo,Nov,Warm,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875,0,0,0.0125,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.2625,0,0,0,0.0125,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4125,0.05,0,0,0,0,0.3125,0,0,0
2008NovRiscalillo2,2008,80,3,2,Riscalillo,Nov,Warm,MPA,0,0,0.0125,0,0,0,0,0,0,0.0125,0,0,0,0.025,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0.1125,0.0375,0,0,0,0,0.15,0,0,0
2008NovRiscalillo3,2008,80,3,3,Riscalillo,Nov,Warm,MPA,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2375,0,0,0,0,0,0.55,0,0,0
2008NovViolin1,2008,80,3,1,Violin,Nov,Warm,MPA,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0
2008NovViolin2,2008,80,3,2,Violin,Nov,Warm,MPA,0,0,0.0625,0,0,0,0,0,0,0,0,0.0125,0,0.0125,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0.5,0,0,0.0125,0,0,0,0,0,0,0,0,0,0.2,0.0125,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0.125,0,0,0
2008NovViolin3,2008,80,3,3,Violin,Nov,Warm,MPA,0,0,0.0875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0,0,0,0,0,1.125,0,0,0
2009SepCacaluta1,2009,80,4,1,Cacaluta,Sep,Warm,MPA,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0.025,0,0,0,0.0125,0,0,0.0125,0,0,0,0,0.0375,0,0.0125,0,0.0125,0,0.0125,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2875,0,0,0,0,0,0.0125,0,0,0
2009SepCacaluta2,2009,80,4,2,Cacaluta,Sep,Warm,MPA,0,0,0,0,0,0,0,0,0.0125,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875,0,0,0.0125,0,0,0.6875,0,0,0
2009SepCacaluta3,2009,80,4,3,Cacaluta,Sep,Warm,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0,0,0.05,0,0,0.5625,0,0,0
2009SepCacaluta4,2009,80,4,4,Cacaluta,Sep,Warm,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0.025,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1625,0.1,0,0,0,0,0,0,0,0
2009SepEntrega1,2009,80,4,1,Entrega,Sep,Warm,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4125,0,0,0,0,0,0.0125,0,0,0
2009SepEntrega2,2009,80,4,2,Entrega,Sep,Warm,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0
2009SepMaguey1,2009,80,4,1,Maguey,Sep,Warm,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.0125,0.1,0,0,0
2009SepMaguey2,2009,80,4,2,Maguey,Sep,Warm,MPA,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.025,0,0,0,0,0,0,0,0,0,0.0125,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0
